Player,Team,Service,Extension,Year,Non-Tendered,Outrighted,Next Year Salary,first_name,last_name,Source,Salary,Salary Diff
Daniel Murphy,Mets,5.109,False,2015,False,False,8000000.0,Daniel,Murphy,MLBTR,5700000.0,2300000.0
Daniel Nava,Red Sox,3.045,False,2015,False,False,1850000.0,Daniel,Nava,MLBTR,556500.0,1293500.0
Danny Valencia ,Blue Jays,3.118,False,2015,False,False,1675000.0,Danny,Valencia ,MLBTR,,
Danny Espinosa,Nationals,3.113,False,2015,False,False,1800000.0,Danny,Espinosa,MLBTR,540850.0,1259150.0
Danny Duffy,Royals,3.085,False,2015,False,False,2425000.0,Danny,Duffy,MLBTR,,
Darwin Barney,Dodgers,4.053,False,2015,False,False,2525000.0,Darwin,Barney,MLBTR,2300000.0,225000.0
David Freese,Angels,5.028,False,2015,False,False,6425000.0,David,Freese,MLBTR,5050000.0,1375000.0
David Carpenter,Yankees,3.016,False,2015,False,False,1300000.0,David,Carpenter,MLBTR,532500.0,767500.0
David Hernandez,Diamondbacks,5.095,False,2015,False,False,2000000.0,David,Hernandez,MLBTR,2125000.0,-125000.0
David Price,Tigers,5.164,False,2015,False,False,19750000.0,David,Price,MLBTR,14000000.0,5750000.0
David Phelps ,Marlins,2.156,False,2015,False,False,1400000.0,David,Phelps ,MLBTR,,
Dayan Viciedo,White Sox,3.123,False,2015,False,False,4400000.0,Dayan,Viciedo,MLBTR,2800000.0,1600000.0
Dee Gordon,Marlins,2.154,False,2015,False,False,2500000.0,Dee,Gordon,MLBTR,515000.0,1985000.0
Desmond Jennings,Rays,3.101,False,2015,False,False,3100000.0,Desmond,Jennings,MLBTR,517000.0,2583000.0
Devin Mesoraco,Reds,3.028,True,2015,False,False,,Devin,Mesoraco,MLBTR,525000.0,
Dexter Fowler,Astros,5.168,False,2015,False,False,9500000.0,Dexter,Fowler,MLBTR,7850000.0,1650000.0
Dillon Gee,Mets,4.028,False,2015,False,False,5300000.0,Dillon,Gee,MLBTR,3625000.0,1675000.0
Domonic Brown,Phillies,3.078,False,2015,False,False,2600000.0,Domonic,Brown,MLBTR,550000.0,2050000.0
Doug Fister,Nationals,5.058,False,2015,False,False,11400000.0,Doug,Fister,MLBTR,7200000.0,4200000.0
Drew Butera,Angels,4.018,False,2015,False,False,987000.0,Drew,Butera,MLBTR,700000.0,287000.0
Drew Storen,Nationals,4.14,False,2015,False,False,5700000.0,Drew,Storen,MLBTR,3450000.0,2250000.0
Drew Smyly,Rays,2.154,False,2015,False,False,2650000.0,Drew,Smyly,MLBTR,520000.0,2130000.0
Drew Stubbs,Rockies,5.047,False,2015,False,False,5825000.0,Drew,Stubbs,MLBTR,4100000.0,1725000.0
Dustin Ackley,Mariners,3.087,False,2015,False,False,2600000.0,Dustin,Ackley,MLBTR,1700000.0,900000.0
Eduardo Nunez,Twins,3.09,False,2015,False,False,1025000.0,Eduardo,Nunez,MLBTR,,
Eric Sogard,Athletics,3.064,False,2015,False,False,1075000.0,Eric,Sogard,MLBTR,510000.0,565000.0
Eric Hosmer,Royals,3.146,True,2015,False,False,,Eric,Hosmer,MLBTR,3600000.0,
Esmil Rogers,Yankees,4.088,False,2015,False,False,1480000.0,Esmil,Rogers,MLBTR,1850000.0,-370000.0
Felix Doubront,Cubs,3.12,False,2015,False,False,1925000.0,Felix,Doubront,MLBTR,586000.0,1339000.0
Fernando Salas,Angels,4.048,False,2015,False,False,1370000.0,Fernando,Salas,MLBTR,870000.0,500000.0
Fernando Abad,Athletics,3.073,False,2015,False,False,1087000.0,Fernando,Abad,MLBTR,525900.0,561100.0
Fernando Rodriguez,Athletics,3.053,False,2015,False,False,635000.0,Fernando,Rodriguez,MLBTR,600000.0,35000.0
Francisco Cervelli,Pirates,4.146,False,2015,False,False,988000.0,Francisco,Cervelli,MLBTR,700000.0,288000.0
Garrett Richards,Angels,2.148,False,2015,False,False,3200000.0,Garrett,Richards,MLBTR,520000.0,2680000.0
Gerardo Parra,Brewers,5.145,False,2015,False,False,6237000.0,Gerardo,Parra,MLBTR,4850000.0,1387000.0
Greg Holland,Royals,4.028,False,2015,False,False,8250000.0,Greg,Holland,MLBTR,4675000.0,3575000.0
Gregor Blanco,Giants,4.164,True,2015,False,False,,Gregor,Blanco,MLBTR,2525000.0,
Hank Conger,Astros,3.051,False,2015,False,False,1075000.0,Hank,Conger,MLBTR,517500.0,557500.0
Hector Santiago,Angels,3.016,False,2015,False,False,2290000.0,Hector,Santiago,MLBTR,530000.0,1760000.0
Hector Sanchez,Giants,2.166,False,2015,False,False,800000.0,Hector,Sanchez,MLBTR,512000.0,288000.0
Hector Noesi,White Sox,3.006,False,2015,False,False,1950000.0,Hector,Noesi,MLBTR,512400.0,1437600.0
Henderson Alvarez,Marlins,3.051,False,2015,False,False,4000000.0,Henderson,Alvarez,MLBTR,525400.0,3474600.0
Ian Kennedy,Padres,5.124,False,2015,False,False,9850000.0,Ian,Kennedy,MLBTR,6100000.0,3750000.0
Ike Davis,Athletics,4.155,False,2015,False,False,3800000.0,Ike,Davis,MLBTR,3500000.0,300000.0
Ivan Nova,Yankees,4.024,False,2015,False,False,3300000.0,Ivan,Nova,MLBTR,3300000.0,0.0
J.D. Martinez,Tigers,3.036,False,2015,False,False,3000000.0,J.D.,Martinez,MLBTR,,
Jake Arrieta,Cubs,3.145,False,2015,False,False,3630000.0,Jake,Arrieta,MLBTR,544500.0,3085500.0
Jake McGee,Rays,3.127,False,2015,False,False,3550000.0,Jake,McGee,MLBTR,1450000.0,2100000.0
James Russell,Braves,5.0,False,2015,False,False,2425000.0,James,Russell,MLBTR,1775000.0,650000.0
Jared Hughes,Pirates,2.162,False,2015,False,False,1075000.0,Jared,Hughes,MLBTR,,
Jarrod Parker ,Athletics,3.0,False,2015,False,False,850000.0,Jarrod,Parker ,MLBTR,,
Jarrod Dyson,Royals,3.088,False,2015,False,False,1225000.0,Jarrod,Dyson,MLBTR,530000.0,695000.0
Jason Castro,Astros,4.104,False,2015,False,False,4000000.0,Jason,Castro,MLBTR,2450000.0,1550000.0
Javy Guerra,White Sox,2.133,False,2015,False,False,938000.0,Javy,Guerra,MLBTR,,
Jeff Samardzija,White Sox,5.028,False,2015,False,False,9800000.0,Jeff,Samardzija,MLBTR,5345000.0,4455000.0
Jenrry Mejia,Mets,2.14,False,2015,False,False,2595000.0,Jenrry,Mejia,MLBTR,509675.0,2085325.0
Jeremy Hellickson,Diamondbacks,4.045,False,2015,False,False,4275000.0,Jeremy,Hellickson,MLBTR,3625000.0,650000.0
Jerry Blevins ,Nationals,5.081,False,2015,False,False,2400000.0,Jerry,Blevins ,MLBTR,,
Jesse Chavez,Athletics,4.108,False,2015,False,False,2150000.0,Jesse,Chavez,MLBTR,775000.0,1375000.0
Jhoulys Chacin,Rockies,5.012,False,2015,False,False,5500000.0,Jhoulys,Chacin,MLBTR,4850000.0,650000.0
Joe Wieland,Padres,2.161,False,2015,False,False,590000.0,Joe,Wieland,MLBTR,501600.0,88400.0
John Jaso,Rays,5.032,False,2015,False,False,3175000.0,John,Jaso,MLBTR,2300000.0,875000.0
Jon Jay,Cardinals,4.134,True,2015,False,False,,Jon,Jay,MLBTR,3250000.0,
Jordan Walden,Cardinals,4.043,True,2015,False,False,,Jordan,Walden,MLBTR,1490000.0,
Jordan Lyles,Rockies,3.06,False,2015,False,False,2475000.0,Jordan,Lyles,MLBTR,502000.0,1973000.0
Jordan Schafer,Twins,4.121,False,2015,False,False,1550000.0,Jordan,Schafer,MLBTR,1090000.0,460000.0
Jose Lobaton,Nationals,3.138,False,2015,False,False,1200000.0,Jose,Lobaton,MLBTR,950000.0,250000.0
Josh Reddick,Athletics,4.05,False,2015,False,False,4100000.0,Josh,Reddick,MLBTR,2700000.0,1400000.0
Josh Donaldson ,Blue Jays,2.158,False,2015,False,False,4300000.0,Josh,Donaldson ,MLBTR,,
Josh Tomlin,Indians,4.033,False,2015,False,False,1500000.0,Josh,Tomlin,MLBTR,,
Josh Harrison,Pirates,3.033,False,2015,False,False,2800000.0,Josh,Harrison,MLBTR,513000.0,2287000.0
Juan Nicasio,Dodgers,3.084,False,2015,False,False,2300000.0,Juan,Nicasio,MLBTR,2025000.0,275000.0
Junichi Tazawa,Red Sox,4.086,False,2015,False,False,2250000.0,Junichi,Tazawa,MLBTR,1275000.0,975000.0
Justin Ruggiano,Cubs,4.019,False,2015,False,False,2505000.0,Justin,Ruggiano,MLBTR,2000000.0,505000.0
Justin Turner,Dodgers,4.045,False,2015,False,False,2500000.0,Justin,Turner,MLBTR,1000000.0,1500000.0
Kelvin Herrera,Royals,2.157,True,2015,False,False,,Kelvin,Herrera,MLBTR,522500.0,
Kenley Jansen,Dodgers,4.073,False,2015,False,False,7400000.0,Kenley,Jansen,MLBTR,4300000.0,3100000.0
Kevin Jepsen,Angels,4.163,False,2015,False,False,3025000.0,Kevin,Jepsen,MLBTR,1462500.0,1562500.0
Kevin Frandsen,Nationals,5.151,False,2015,False,False,1000000.0,Kevin,Frandsen,MLBTR,900000.0,100000.0
Lance Lynn,Cardinals,3.119,True,2015,False,False,,Lance,Lynn,MLBTR,535000.0,
Logan Morrison,Mariners,4.069,False,2015,False,False,2725000.0,Logan,Morrison,MLBTR,1750000.0,975000.0
Logan Forsythe,Rays,3.113,False,2015,False,False,1100000.0,Logan,Forsythe,MLBTR,509700.0,590300.0
Lonnie Chisenhall,Indians,3.027,False,2015,False,False,2250000.0,Lonnie,Chisenhall,MLBTR,510800.0,1739200.0
Lorenzo Cain,Royals,3.074,False,2015,False,False,2725000.0,Lorenzo,Cain,MLBTR,546000.0,2179000.0
Louis Coleman,Royals,2.162,False,2015,False,False,725000.0,Louis,Coleman,MLBTR,537000.0,188000.0
Lucas Duda,Mets,3.137,False,2015,False,False,4200000.0,Lucas,Duda,MLBTR,1637500.0,2562500.0
Luis Valbuena,Cubs,4.148,False,2015,False,False,4200000.0,Luis,Valbuena,MLBTR,1710000.0,2490000.0
Marc Rzepczynski,Indians,4.132,False,2015,False,False,2400000.0,Marc,Rzepczynski,MLBTR,1375000.0,1025000.0
Marco Estrada,Blue Jays,5.035,False,2015,False,False,3900000.0,Marco,Estrada,MLBTR,3325000.0,575000.0
Mark Trumbo ,Diamondbacks,4.027,False,2015,False,False,6900000.0,Mark,Trumbo ,MLBTR,,
Mark Melancon,Pirates,4.098,False,2015,False,False,5400000.0,Mark,Melancon,MLBTR,2595000.0,2805000.0
Martin Maldonado,Brewers,2.156,True,2015,False,False,,Martin,Maldonado,MLBTR,502000.0,
Marwin Gonzalez,Astros,2.133,False,2015,False,False,1062000.0,Marwin,Gonzalez,MLBTR,504500.0,557500.0
Mat Latos ,Marlins,5.079,False,2015,False,False,9400000.0,Mat,Latos ,MLBTR,,
Matt Wieters,Orioles,5.129,False,2015,False,False,8300000.000000001,Matt,Wieters,MLBTR,7700000.0,600000.0000000009
Matt Joyce,Angels,5.123,False,2015,False,False,4750000.0,Matt,Joyce,MLBTR,3700000.0,1050000.0
Michael Saunders,Blue Jays,4.138,False,2015,False,False,2875000.0,Michael,Saunders,MLBTR,2300000.0,575000.0
Michael Dunn,Marlins,4.079,True,2015,False,False,,Michael,Dunn,MLBTR,1400000.0,
Michael McKenry,Rockies,3.097,False,2015,False,False,1088000.0,Michael,McKenry,MLBTR,,
Michael Pineda,Yankees,3.099,False,2015,False,False,2100000.0,Michael,Pineda,MLBTR,538475.0,1561525.0
Miguel Gonzalez,Orioles,3.095,False,2015,False,False,3275000.0,Miguel,Gonzalez,MLBTR,3666667.0,-391667.0
Miguel Gonzalez,Orioles,3.095,False,2015,False,False,3275000.0,Miguel,Gonzalez,MLBTR,529000.0,2746000.0
Mike Minor ,Braves,3.138,False,2015,False,False,5600000.0,Mike,Minor ,MLBTR,,
Mike Leake,Reds,5.0,False,2015,False,False,9775000.0,Mike,Leake,MLBTR,5925000.0,3850000.0
Mike Moustakas,Royals,3.111,False,2015,False,False,2640000.0,Mike,Moustakas,MLBTR,549000.0,2091000.0
Mitch Moreland,Rangers,4.067,False,2015,False,False,2950000.0,Mitch,Moreland,MLBTR,2650000.0,300000.0
Nate Eovaldi,Yankees,3.013,False,2015,False,False,3300000.0,Nate,Eovaldi,MLBTR,517000.0,2783000.0
Nate Jones,White Sox,3.0,False,2015,False,False,660000.0,Nate,Jones,MLBTR,545000.0,115000.0
Neftali Feliz,Rangers,4.151,False,2015,False,False,4125000.0,Neftali,Feliz,MLBTR,3000000.0,1125000.0
Neil Walker ,Pirates,4.166,False,2015,False,False,8000000.0,Neil,Walker ,MLBTR,,
Pedro Strop,Cubs,3.156,False,2015,False,False,2525000.0,Pedro,Strop,MLBTR,1325000.0,1200000.0
Pedro Alvarez ,Pirates,4.085,False,2015,False,False,5750000.0,Pedro,Alvarez ,MLBTR,,
Peter Bourjos,Cardinals,4.062,False,2015,False,False,1650000.0,Peter,Bourjos,MLBTR,1200000.0,450000.0
Rene Rivera,Rays,3.082,False,2015,False,False,1200000.0,Rene,Rivera,MLBTR,506400.0,693600.0
Rex Brothers,Rockies,3.117,False,2015,False,False,1400000.0,Rex,Brothers,MLBTR,502000.0,898000.0
Rick Porcello,Red Sox,5.17,False,2015,False,False,12500000.0,Rick,Porcello,MLBTR,8500000.0,4000000.0
Ross Detwiler,Rangers,5.002,False,2015,False,False,3450000.0,Ross,Detwiler,MLBTR,3000000.0,450000.0
Ruben Tejada,Mets,3.171,False,2015,False,False,1880000.0,Ruben,Tejada,MLBTR,1100000.0,780000.0
Ryan Cook,Athletics,3.036,False,2015,False,False,1400000.0,Ryan,Cook,MLBTR,505000.0,895000.0
Ryan Flaherty,Orioles,3.0,False,2015,False,False,1075000.0,Ryan,Flaherty,MLBTR,512500.0,562500.0
Sam Fuld,Athletics,4.14,False,2015,False,False,1750000.0,Sam,Fuld,MLBTR,800000.0,950000.0
Sean Rodriguez,Pirates,5.133,False,2015,False,False,1900000.0,Sean,Rodriguez,MLBTR,1475000.0,425000.0
Shawn Kelley,Padres,5.128,False,2015,False,False,2835000.0,Shawn,Kelley,MLBTR,1765000.0,1070000.0
Stephen Strasburg,Nationals,4.118,False,2015,False,False,7400000.0,Stephen,Strasburg,MLBTR,3975000.0,3425000.0
Steve Cishek,Marlins,3.143,False,2015,False,False,6650000.0,Steve,Cishek,MLBTR,3800000.0,2850000.0
Steve Pearce,Orioles,5.116,False,2015,False,False,3700000.0,Steve,Pearce,MLBTR,850000.0,2850000.0
Tim Collins,Royals,3.097,False,2015,False,False,1475000.0,Tim,Collins,MLBTR,1362500.0,112500.0
Todd Frazier,Reds,3.071,True,2015,False,False,,Todd,Frazier,MLBTR,600000.0,
Tom Wilhelmsen ,Mariners,3.091,False,2015,False,False,1400000.0,Tom,Wilhelmsen ,MLBTR,,
Tommy Hunter,Orioles,5.066,False,2015,False,False,4650000.0,Tommy,Hunter,MLBTR,3000000.0,1650000.0
Tommy Milone,Twins,2.165,False,2015,False,False,2775000.0,Tommy,Milone,MLBTR,,
Tony Sipp,Astros,5.1,False,2015,False,False,2400000.0,Tony,Sipp,MLBTR,,
Tony Cruz,Cardinals,3.105,False,2015,False,False,775000.0,Tony,Cruz,MLBTR,521000.0,254000.0
Tony Watson,Pirates,3.101,False,2015,False,False,1750000.0,Tony,Watson,MLBTR,518500.0,1231500.0
Travis Wood,Cubs,4.004,False,2015,False,False,5685000.0,Travis,Wood,MLBTR,3900000.0,1785000.0
Travis Ishikawa,Giants,4.012,False,2015,False,False,1100000.0,Travis,Ishikawa,MLBTR,,
Travis Snider,Pirates,4.091,False,2015,False,False,2100000.0,Travis,Snider,MLBTR,1200000.0,900000.0
Trevor Plouffe,Twins,3.162,False,2015,False,False,4800000.0,Trevor,Plouffe,MLBTR,2350000.0,2450000.0
Tyler Clippard,Athletics,5.148,False,2015,False,False,8300000.000000001,Tyler,Clippard,MLBTR,5875000.0,2425000.000000001
Tyler Chatwood,Rockies,3.039,True,2015,False,False,,Tyler,Chatwood,MLBTR,502000.0,
Tyler Flowers,White Sox,3.148,False,2015,False,False,2675000.0,Tyler,Flowers,MLBTR,950000.0,1725000.0
Tyson Ross,Padres,3.126,False,2015,False,False,5250000.0,Tyson,Ross,MLBTR,1980000.0,3270000.0
Vance Worley ,Pirates,2.139,False,2015,False,False,2450000.0,Vance,Worley ,MLBTR,,
Vinnie Pestano,Angels,3.054,False,2015,False,False,1150000.0,Vinnie,Pestano,MLBTR,975000.0,175000.0
Wade Miley,Red Sox,3.044,True,2015,False,False,,Wade,Miley,MLBTR,523500.0,
Welington Castillo,Cubs,3.009,False,2015,False,False,2100000.0,Welington,Castillo,MLBTR,530000.0,1570000.0
Wilin Rosario ,Rockies,3.023,False,2015,False,False,2800000.0,Wilin,Rosario ,MLBTR,,
Wilson Ramos,Nationals,4.047,False,2015,False,False,3550000.0,Wilson,Ramos,MLBTR,2095000.0,1455000.0
Yonder Alonso,Padres,3.116,False,2015,False,False,1650000.0,Yonder,Alonso,MLBTR,980000.0,670000.0
Yusmeiro Petit,Giants,4.016,False,2015,False,False,2100000.0,Yusmeiro,Petit,MLBTR,845000.0,1255000.0
Zach Britton,Orioles,2.158,False,2015,False,False,3200000.0,Zach,Britton,MLBTR,521500.0,2678500.0
Zack Cozart,Reds,3.084,False,2015,False,False,2350000.0,Zack,Cozart,MLBTR,600000.0,1750000.0
A.J. Pollock,Diamondbacks,3.052,True,2016,False,False,,A.J.,Pollock,MLBTR,519500.0,
A.J. Ellis,Dodgers,5.151,False,2016,False,False,4500000.0,A.J.,Ellis,MLBTR,4250000.0,250000.0
A.J. Ramos,Marlins,3.03,False,2016,False,False,3400000.0,A.J.,Ramos,MLBTR,530000.0,2870000.0
Aaron Loup,Blue Jays,3.083,False,2016,False,False,1050000.0,Aaron,Loup,MLBTR,527000.0,523000.0
Adam Warren,Cubs,3.036,False,2016,False,False,1700000.0,Adam,Warren,MLBTR,572600.0,1127400.0
Adam Ottavino,Rockies,4.087,True,2016,False,False,,Adam,Ottavino,MLBTR,1300000.0,
Addison Reed,Mets,4.002,False,2016,False,False,5300000.0,Addison,Reed,MLBTR,4875000.0,425000.0
Adeiny Hechavarria,Marlins,3.06,False,2016,False,False,2625000.0,Adeiny,Hechavarria,MLBTR,1925000.0,700000.0
Alex Cobb,Rays,4.061,False,2016,False,False,4000000.0,Alex,Cobb,MLBTR,4000000.0,0.0
Andres Blanco,Phillies,5.007,False,2016,False,False,1450000.0,Andres,Blanco,MLBTR,850000.0,600000.0
Andrew Cashner,Padres,5.126,False,2016,False,False,7150000.0,Andrew,Cashner,MLBTR,4050000.0,3100000.0
Andrew Romine,Tigers,3.049,False,2016,False,False,900000.0,Andrew,Romine,MLBTR,520000.0,380000.0
Anthony Rendon,Nationals,2.13,False,2016,False,False,2800000.0,Anthony,Rendon,MLBTR,2500000.0,300000.0
Arodys Vizcaino,Braves,2.168,False,2016,False,False,897000.0,Arodys,Vizcaino,MLBTR,,
Aroldis Chapman,Yankees,5.034,False,2016,False,False,11325000.0,Aroldis,Chapman,MLBTR,8050000.0,3275000.0
Avisail Garcia,White Sox,2.167,False,2016,False,False,2100000.0,Avisail,Garcia,MLBTR,523000.0,1577000.0
Ben Revere,Blue Jays,4.149,False,2016,False,False,6250000.0,Ben,Revere,MLBTR,4100000.0,2150000.0
Brad Brach,Orioles,3.063,False,2016,False,False,1250000.0,Brad,Brach,MLBTR,523000.0,727000.0
Brandon Barnes,Rockies,3.024,False,2016,False,False,1000000.0,Brandon,Barnes,MLBTR,,
Brandon Moss,Cardinals,5.16,False,2016,False,False,8250000.0,Brandon,Moss,MLBTR,6500000.0,1750000.0
Brandon Belt,Giants,4.128,False,2016,False,False,6200000.0,Brandon,Belt,MLBTR,3600000.0,2600000.0
Brandon Guyer,Rays,3.066,False,2016,False,False,1185000.0,Brandon,Guyer,MLBTR,515800.0,669200.0
Brett Cecil,Blue Jays,5.152,False,2016,False,False,3800000.0,Brett,Cecil,MLBTR,2475000.0,1325000.0
Brett Wallace,Padres,3.003,False,2016,False,False,1000000.0,Brett,Wallace,MLBTR,,
Brett Lawrie,White Sox,4.055,False,2016,False,False,4125000.0,Brett,Lawrie,MLBTR,1925000.0,2200000.0
Brian Matusz,Orioles,5.156,False,2016,False,False,3900000.0,Brian,Matusz,MLBTR,3200000.0,700000.0
Bryan Shaw,Indians,4.081,False,2016,False,False,2750000.0,Bryan,Shaw,MLBTR,1550000.0,1200000.0
Bryan Morris,Marlins,3.011,False,2016,False,False,1350000.0,Bryan,Morris,MLBTR,531500.0,818500.0
Carlos Torres,Mets,3.114,False,2016,False,False,1050000.0,Carlos,Torres,MLBTR,582125.0,467875.0
Carter Capps,Marlins,3.007,False,2016,False,False,988000.0,Carter,Capps,MLBTR,,
Casey Fien,Twins,3.143,False,2016,False,False,2275000.0,Casey,Fien,MLBTR,1375000.0,900000.0
Charlie Furbush,Mariners,4.121,False,2016,False,False,1600000.0,Charlie,Furbush,MLBTR,1300000.0,300000.0
Charlie Blackmon,Rockies,3.102,False,2016,False,False,3500000.0,Charlie,Blackmon,MLBTR,517500.0,2982500.0
Chris Withrow,Braves,2.132,False,2016,False,False,610000.0,Chris,Withrow,MLBTR,522500.0,87500.0
Chris Coghlan,Cubs,5.148,False,2016,False,False,4800000.0,Chris,Coghlan,MLBTR,2505000.0,2295000.0
Chris Hatcher,Dodgers,2.146,False,2016,False,False,1065000.0,Chris,Hatcher,MLBTR,522500.0,542500.0
Chris Tillman,Orioles,4.113,False,2016,False,False,6225000.0,Chris,Tillman,MLBTR,4315000.0,1910000.0
Chris Stewart,Pirates,5.091,True,2016,False,False,,Chris,Stewart,MLBTR,1225000.0,
Chris Gimenez,Rangers,3.163,False,2016,False,False,975000.0,Chris,Gimenez,MLBTR,,
Clayton Richard,Cubs,5.154,False,2016,False,False,2000000.0,Clayton,Richard,MLBTR,,
Cody Allen,Indians,3.076,False,2016,False,False,4150000.000000001,Cody,Allen,MLBTR,547100.0,3602900.000000001
Collin Cowgill,Indians,3.151,False,2016,False,False,1000000.0,Collin,Cowgill,MLBTR,995000.0,5000.0
Dallas Keuchel,Astros,3.089,False,2016,False,False,7250000.0,Dallas,Keuchel,MLBTR,524500.0,6725500.0
Dan Jennings,White Sox,2.171,False,2016,False,False,810000.0,Dan,Jennings,MLBTR,523000.0,287000.0
Daniel Hudson,Diamondbacks,5.117,False,2016,False,False,2700000.0,Daniel,Hudson,MLBTR,800000.0,1900000.0
Danny Valencia,Athletics,4.118,False,2016,False,False,3150000.0,Danny,Valencia,MLBTR,1675000.0,1475000.0
Danny Espinosa,Nationals,4.113,False,2016,False,False,2875000.0,Danny,Espinosa,MLBTR,1800000.0,1075000.0
Danny Duffy,Royals,4.085,False,2016,False,False,4225000.0,Danny,Duffy,MLBTR,2425000.0,1800000.0
David Phelps,Marlins,3.156,False,2016,False,False,2500000.0,David,Phelps,MLBTR,1400000.0,1100000.0
Dee Gordon,Marlins,3.154,True,2016,False,False,,Dee,Gordon,MLBTR,2500000.0,
Derek Norris,Padres,3.102,False,2016,False,False,2925000.0,Derek,Norris,MLBTR,545000.0,2380000.0
Desmond Jennings,Rays,4.101,False,2016,False,False,3300000.0,Desmond,Jennings,MLBTR,3100000.0,200000.0
Didi Gregorius,Yankees,2.159,False,2016,False,False,2425000.0,Didi,Gregorius,MLBTR,553900.0,1871100.0
DJ LeMahieu,Rockies,3.128,True,2016,False,False,,DJ,LeMahieu,MLBTR,,
Drew Hutchison,Blue Jays,3.128,False,2016,False,False,2200000.0,Drew,Hutchison,MLBTR,520100.0,1679900.0
Drew Storen,Nationals,5.14,False,2016,False,False,8375000.0,Drew,Storen,MLBTR,5700000.0,2675000.0
Drew Pomeranz,Padres,3.013,False,2016,False,False,1350000.0,Drew,Pomeranz,MLBTR,517500.0,832500.0
Drew Smyly ,Rays,3.154,False,2016,False,False,3750000.0,Drew,Smyly ,MLBTR,,
Drew Butera,Royals,5.018,False,2016,False,False,1163000.0,Drew,Butera,MLBTR,987500.0,175500.0
Dustin Ackley,Yankees,4.087,False,2016,False,False,3200000.0,Dustin,Ackley,MLBTR,2600000.0,600000.0
Eduardo Nunez,Twins,4.09,False,2016,False,False,1450000.0,Eduardo,Nunez,MLBTR,1025000.0,425000.0
Eduardo Escobar,Twins,3.128,False,2016,False,False,2150000.0,Eduardo,Escobar,MLBTR,532500.0,1617500.0
Erasmo Ramirez,Rays,2.158,False,2016,False,False,2375000.0,Erasmo,Ramirez,MLBTR,522800.0,1852200.0
Eric Sogard,Athletics,4.064,False,2016,False,False,1500000.0,Eric,Sogard,MLBTR,1075000.0,425000.0
Evan Gattis,Astros,3.0,False,2016,False,False,3400000.0,Evan,Gattis,MLBTR,526500.0,2873500.0
Evan Scribner,Mariners,2.142,False,2016,False,False,807000.0,Evan,Scribner,MLBTR,512500.0,294500.0
Felix Doubront,Athletics,4.041,False,2016,False,False,2000000.0,Felix,Doubront,MLBTR,1925000.0,75000.0
Fernando Salas,Angels,5.048,False,2016,False,False,2400000.0,Fernando,Salas,MLBTR,1370000.0,1030000.0
Fernando Rodriguez,Athletics,4.032,False,2016,False,False,1050000.0,Fernando,Rodriguez,MLBTR,635000.0,415000.0
Francisco Cervelli,Pirates,5.146,False,2016,False,False,3500000.0,Francisco,Cervelli,MLBTR,987500.0,2512500.0
Freddy Galvis,Phillies,3.021,False,2016,False,False,2000000.0,Freddy,Galvis,MLBTR,513500.0,1486500.0
Garrett Richards,Angels,3.148,False,2016,False,False,6425000.0,Garrett,Richards,MLBTR,3200000.0,3225000.0
George Kontos,Giants,2.171,False,2016,False,False,1150000.0,George,Kontos,MLBTR,517500.0,632500.0
Hank Conger,Rays,4.051,False,2016,False,False,1500000.0,Hank,Conger,MLBTR,1075000.0,425000.0
Hector Santiago,Angels,4.016,False,2016,False,False,5000000.0,Hector,Santiago,MLBTR,2290000.0,2710000.0
